Namespace(n_epochs=100, batch_size=64, lr=5e-05, n_cpu=8, latent_dim=100, img_size=28, channels=1, n_critic=5, clip_value=0.01, sample_interval=3000)
[Epoch 85/100] [Batch 25/938] [D loss: -0.149514] [G loss: -0.412057]
[Epoch 85/100] [Batch 30/938] [D loss: -0.164256] [G loss: -0.391989]
[Epoch 85/100] [Batch 35/938] [D loss: -0.158156] [G loss: -0.408604]
[Epoch 85/100] [Batch 40/938] [D loss: -0.137007] [G loss: -0.336442]
[Epoch 85/100] [Batch 45/938] [D loss: -0.153334] [G loss: -0.372638]
[Epoch 85/100] [Batch 50/938] [D loss: -0.156981] [G loss: -0.299473]
[Epoch 85/100] [Batch 55/938] [D loss: -0.130691] [G loss: -0.246039]
[Epoch 85/100] [Batch 60/938] [D loss: -0.159456] [G loss: -0.266956]
[Epoch 85/100] [Batch 65/938] [D loss: -0.158681] [G loss: -0.260903]
[Epoch 85/100] [Batch 70/938] [D loss: -0.151687] [G loss: -0.232995]
[Epoch 85/100] [Batch 75/938] [D loss: -0.166924] [G loss: -0.308786]
[Epoch 85/100] [Batch 80/938] [D loss: -0.195071] [G loss: -0.283720]
[Epoch 85/100] [Batch 85/938] [D loss: -0.127586] [G loss: -0.256180]
[Epoch 85/100] [Batch 90/938] [D loss: -0.169081] [G loss: -0.228297]
[Epoch 85/100] [Batch 95/938] [D loss: -0.155452] [G loss: -0.234484]
[Epoch 85/100] [Batch 100/938] [D loss: -0.113656] [G loss: -0.239188]
[Epoch 85/100] [Batch 105/938] [D loss: -0.146321] [G loss: -0.236621]
[Epoch 85/100] [Batch 110/938] [D loss: -0.190340] [G loss: -0.122669]
[Epoch 85/100] [Batch 115/938] [D loss: -0.137469] [G loss: -0.183474]
[Epoch 85/100] [Batch 120/938] [D loss: -0.165377] [G loss: -0.191679]
[Epoch 85/100] [Batch 125/938] [D loss: -0.150455] [G loss: -0.147767]
[Epoch 85/100] [Batch 130/938] [D loss: -0.166127] [G loss: -0.128671]
[Epoch 85/100] [Batch 135/938] [D loss: -0.161116] [G loss: -0.186320]
[Epoch 85/100] [Batch 140/938] [D loss: -0.167622] [G loss: -0.147527]
[Epoch 85/100] [Batch 145/938] [D loss: -0.147323] [G loss: -0.152725]
[Epoch 85/100] [Batch 150/938] [D loss: -0.134980] [G loss: -0.187441]
[Epoch 85/100] [Batch 155/938] [D loss: -0.164588] [G loss: -0.192044]
[Epoch 85/100] [Batch 160/938] [D loss: -0.154838] [G loss: -0.172292]
[Epoch 85/100] [Batch 165/938] [D loss: -0.158468] [G loss: -0.185262]
[Epoch 85/100] [Batch 170/938] [D loss: -0.172129] [G loss: -0.174627]
[Epoch 85/100] [Batch 175/938] [D loss: -0.166829] [G loss: -0.246616]
[Epoch 85/100] [Batch 180/938] [D loss: -0.153100] [G loss: -0.276376]
[Epoch 85/100] [Batch 185/938] [D loss: -0.152632] [G loss: -0.235509]
[Epoch 85/100] [Batch 190/938] [D loss: -0.173326] [G loss: -0.243410]
[Epoch 85/100] [Batch 195/938] [D loss: -0.175524] [G loss: -0.260816]
[Epoch 85/100] [Batch 200/938] [D loss: -0.137390] [G loss: -0.241497]
[Epoch 85/100] [Batch 205/938] [D loss: -0.148821] [G loss: -0.263968]
[Epoch 85/100] [Batch 210/938] [D loss: -0.156296] [G loss: -0.309013]
[Epoch 85/100] [Batch 215/938] [D loss: -0.168566] [G loss: -0.297949]
[Epoch 85/100] [Batch 220/938] [D loss: -0.182591] [G loss: -0.287718]
[Epoch 85/100] [Batch 225/938] [D loss: -0.151894] [G loss: -0.359223]
[Epoch 85/100] [Batch 230/938] [D loss: -0.138165] [G loss: -0.400527]
[Epoch 85/100] [Batch 235/938] [D loss: -0.138487] [G loss: -0.386595]
[Epoch 85/100] [Batch 240/938] [D loss: -0.160753] [G loss: -0.418300]
[Epoch 85/100] [Batch 245/938] [D loss: -0.168885] [G loss: -0.417546]
[Epoch 85/100] [Batch 250/938] [D loss: -0.134699] [G loss: -0.468979]
[Epoch 85/100] [Batch 255/938] [D loss: -0.160323] [G loss: -0.348436]
[Epoch 85/100] [Batch 260/938] [D loss: -0.140233] [G loss: -0.372438]
[Epoch 85/100] [Batch 265/938] [D loss: -0.157797] [G loss: -0.420467]
[Epoch 85/100] [Batch 270/938] [D loss: -0.157883] [G loss: -0.384737]
[Epoch 85/100] [Batch 275/938] [D loss: -0.141720] [G loss: -0.368263]
[Epoch 85/100] [Batch 280/938] [D loss: -0.151882] [G loss: -0.352142]
[Epoch 85/100] [Batch 285/938] [D loss: -0.155931] [G loss: -0.296797]
[Epoch 85/100] [Batch 290/938] [D loss: -0.163238] [G loss: -0.246598]
[Epoch 85/100] [Batch 295/938] [D loss: -0.167864] [G loss: -0.254651]
[Epoch 85/100] [Batch 300/938] [D loss: -0.141240] [G loss: -0.217775]
[Epoch 85/100] [Batch 305/938] [D loss: -0.134491] [G loss: -0.224724]
[Epoch 85/100] [Batch 310/938] [D loss: -0.148303] [G loss: -0.186876]
[Epoch 85/100] [Batch 315/938] [D loss: -0.176081] [G loss: -0.154437]
[Epoch 85/100] [Batch 320/938] [D loss: -0.137532] [G loss: -0.106299]
[Epoch 85/100] [Batch 325/938] [D loss: -0.155093] [G loss: -0.146070]
[Epoch 85/100] [Batch 330/938] [D loss: -0.131673] [G loss: -0.218460]
[Epoch 85/100] [Batch 335/938] [D loss: -0.161711] [G loss: -0.191876]
[Epoch 85/100] [Batch 340/938] [D loss: -0.164019] [G loss: -0.199005]
[Epoch 85/100] [Batch 345/938] [D loss: -0.135727] [G loss: -0.185419]
[Epoch 85/100] [Batch 350/938] [D loss: -0.167560] [G loss: -0.139593]
[Epoch 85/100] [Batch 355/938] [D loss: -0.170457] [G loss: -0.143689]
[Epoch 85/100] [Batch 360/938] [D loss: -0.187624] [G loss: -0.170361]
[Epoch 85/100] [Batch 365/938] [D loss: -0.161831] [G loss: -0.165038]
[Epoch 85/100] [Batch 370/938] [D loss: -0.169463] [G loss: -0.156984]
[Epoch 85/100] [Batch 375/938] [D loss: -0.139420] [G loss: -0.164955]
[Epoch 85/100] [Batch 380/938] [D loss: -0.153513] [G loss: -0.160045]
[Epoch 85/100] [Batch 385/938] [D loss: -0.172504] [G loss: -0.141771]
[Epoch 85/100] [Batch 390/938] [D loss: -0.121014] [G loss: -0.170379]
[Epoch 85/100] [Batch 395/938] [D loss: -0.150688] [G loss: -0.216327]
[Epoch 85/100] [Batch 400/938] [D loss: -0.145500] [G loss: -0.249342]
[Epoch 85/100] [Batch 405/938] [D loss: -0.179175] [G loss: -0.195586]
[Epoch 85/100] [Batch 410/938] [D loss: -0.145395] [G loss: -0.195565]
[Epoch 85/100] [Batch 415/938] [D loss: -0.132773] [G loss: -0.217616]
[Epoch 85/100] [Batch 420/938] [D loss: -0.150161] [G loss: -0.257424]
[Epoch 85/100] [Batch 425/938] [D loss: -0.136807] [G loss: -0.313489]
[Epoch 85/100] [Batch 430/938] [D loss: -0.142786] [G loss: -0.258403]
[Epoch 85/100] [Batch 435/938] [D loss: -0.138225] [G loss: -0.266615]
[Epoch 85/100] [Batch 440/938] [D loss: -0.145652] [G loss: -0.274008]
[Epoch 85/100] [Batch 445/938] [D loss: -0.156521] [G loss: -0.259202]
[Epoch 85/100] [Batch 450/938] [D loss: -0.135204] [G loss: -0.294486]
[Epoch 85/100] [Batch 455/938] [D loss: -0.140862] [G loss: -0.294271]
[Epoch 85/100] [Batch 460/938] [D loss: -0.155782] [G loss: -0.320100]
[Epoch 85/100] [Batch 465/938] [D loss: -0.182298] [G loss: -0.275274]
[Epoch 85/100] [Batch 470/938] [D loss: -0.164580] [G loss: -0.313855]
[Epoch 85/100] [Batch 475/938] [D loss: -0.133987] [G loss: -0.349546]
[Epoch 85/100] [Batch 480/938] [D loss: -0.156902] [G loss: -0.323762]
[Epoch 85/100] [Batch 485/938] [D loss: -0.158874] [G loss: -0.367911]
[Epoch 85/100] [Batch 490/938] [D loss: -0.129813] [G loss: -0.358482]
[Epoch 85/100] [Batch 495/938] [D loss: -0.155078] [G loss: -0.367458]
[Epoch 85/100] [Batch 500/938] [D loss: -0.134202] [G loss: -0.416285]
[Epoch 85/100] [Batch 505/938] [D loss: -0.149121] [G loss: -0.425968]
[Epoch 85/100] [Batch 510/938] [D loss: -0.172828] [G loss: -0.338476]
[Epoch 85/100] [Batch 515/938] [D loss: -0.178381] [G loss: -0.371281]
[Epoch 85/100] [Batch 520/938] [D loss: -0.150977] [G loss: -0.320021]
[Epoch 85/100] [Batch 525/938] [D loss: -0.156365] [G loss: -0.372045]
[Epoch 85/100] [Batch 530/938] [D loss: -0.162652] [G loss: -0.338350]
[Epoch 85/100] [Batch 535/938] [D loss: -0.143058] [G loss: -0.335174]
[Epoch 85/100] [Batch 540/938] [D loss: -0.143676] [G loss: -0.370701]
[Epoch 85/100] [Batch 545/938] [D loss: -0.161531] [G loss: -0.343651]
[Epoch 85/100] [Batch 550/938] [D loss: -0.159737] [G loss: -0.396150]
[Epoch 85/100] [Batch 555/938] [D loss: -0.130242] [G loss: -0.405128]
[Epoch 85/100] [Batch 560/938] [D loss: -0.149890] [G loss: -0.431383]
[Epoch 85/100] [Batch 565/938] [D loss: -0.143900] [G loss: -0.400507]
[Epoch 85/100] [Batch 570/938] [D loss: -0.178536] [G loss: -0.375560]
[Epoch 85/100] [Batch 575/938] [D loss: -0.159971] [G loss: -0.378227]
[Epoch 85/100] [Batch 580/938] [D loss: -0.151899] [G loss: -0.361593]
[Epoch 85/100] [Batch 585/938] [D loss: -0.150049] [G loss: -0.379747]
[Epoch 85/100] [Batch 590/938] [D loss: -0.172358] [G loss: -0.338761]
[Epoch 85/100] [Batch 595/938] [D loss: -0.129721] [G loss: -0.332324]
[Epoch 85/100] [Batch 600/938] [D loss: -0.179332] [G loss: -0.323941]
[Epoch 85/100] [Batch 605/938] [D loss: -0.147749] [G loss: -0.333597]
[Epoch 85/100] [Batch 610/938] [D loss: -0.166828] [G loss: -0.287158]
[Epoch 85/100] [Batch 615/938] [D loss: -0.150603] [G loss: -0.277494]
[Epoch 85/100] [Batch 620/938] [D loss: -0.174904] [G loss: -0.163898]
[Epoch 85/100] [Batch 625/938] [D loss: -0.129903] [G loss: -0.199249]
[Epoch 85/100] [Batch 630/938] [D loss: -0.141549] [G loss: -0.160865]
[Epoch 85/100] [Batch 635/938] [D loss: -0.160429] [G loss: -0.194364]
[Epoch 85/100] [Batch 640/938] [D loss: -0.168635] [G loss: -0.152001]
[Epoch 85/100] [Batch 645/938] [D loss: -0.134743] [G loss: -0.184262]
[Epoch 85/100] [Batch 650/938] [D loss: -0.142945] [G loss: -0.232598]
[Epoch 85/100] [Batch 655/938] [D loss: -0.155820] [G loss: -0.172882]
[Epoch 85/100] [Batch 660/938] [D loss: -0.145342] [G loss: -0.154953]
[Epoch 85/100] [Batch 665/938] [D loss: -0.158450] [G loss: -0.187337]
[Epoch 85/100] [Batch 670/938] [D loss: -0.158485] [G loss: -0.254235]
[Epoch 85/100] [Batch 675/938] [D loss: -0.154980] [G loss: -0.183452]
[Epoch 85/100] [Batch 680/938] [D loss: -0.157432] [G loss: -0.230534]
[Epoch 85/100] [Batch 685/938] [D loss: -0.173952] [G loss: -0.227321]
[Epoch 85/100] [Batch 690/938] [D loss: -0.173465] [G loss: -0.216692]
[Epoch 85/100] [Batch 695/938] [D loss: -0.149081] [G loss: -0.244980]
[Epoch 85/100] [Batch 700/938] [D loss: -0.124658] [G loss: -0.246761]
[Epoch 85/100] [Batch 705/938] [D loss: -0.176321] [G loss: -0.329609]
[Epoch 85/100] [Batch 710/938] [D loss: -0.165126] [G loss: -0.357855]
[Epoch 85/100] [Batch 715/938] [D loss: -0.121259] [G loss: -0.369124]
[Epoch 85/100] [Batch 720/938] [D loss: -0.138230] [G loss: -0.319867]
[Epoch 85/100] [Batch 725/938] [D loss: -0.142236] [G loss: -0.357922]
[Epoch 85/100] [Batch 730/938] [D loss: -0.174712] [G loss: -0.406965]
[Epoch 85/100] [Batch 735/938] [D loss: -0.135807] [G loss: -0.402311]
[Epoch 85/100] [Batch 740/938] [D loss: -0.169193] [G loss: -0.370275]
[Epoch 85/100] [Batch 745/938] [D loss: -0.159038] [G loss: -0.386755]
[Epoch 85/100] [Batch 750/938] [D loss: -0.170035] [G loss: -0.344954]
[Epoch 85/100] [Batch 755/938] [D loss: -0.157133] [G loss: -0.363923]
[Epoch 85/100] [Batch 760/938] [D loss: -0.164445] [G loss: -0.354157]
[Epoch 85/100] [Batch 765/938] [D loss: -0.144204] [G loss: -0.323687]
[Epoch 85/100] [Batch 770/938] [D loss: -0.140709] [G loss: -0.352805]
[Epoch 85/100] [Batch 775/938] [D loss: -0.151888] [G loss: -0.384040]
[Epoch 85/100] [Batch 780/938] [D loss: -0.152551] [G loss: -0.352622]
[Epoch 85/100] [Batch 785/938] [D loss: -0.170398] [G loss: -0.295529]
[Epoch 85/100] [Batch 790/938] [D loss: -0.181683] [G loss: -0.321627]
[Epoch 85/100] [Batch 795/938] [D loss: -0.126374] [G loss: -0.332251]
[Epoch 85/100] [Batch 800/938] [D loss: -0.142303] [G loss: -0.283492]
[Epoch 85/100] [Batch 805/938] [D loss: -0.136026] [G loss: -0.297022]
[Epoch 85/100] [Batch 810/938] [D loss: -0.150555] [G loss: -0.284638]
[Epoch 85/100] [Batch 815/938] [D loss: -0.164820] [G loss: -0.224201]
[Epoch 85/100] [Batch 820/938] [D loss: -0.162534] [G loss: -0.255907]
[Epoch 85/100] [Batch 825/938] [D loss: -0.131723] [G loss: -0.264562]
[Epoch 85/100] [Batch 830/938] [D loss: -0.158978] [G loss: -0.293243]
[Epoch 85/100] [Batch 835/938] [D loss: -0.146616] [G loss: -0.255275]
[Epoch 85/100] [Batch 840/938] [D loss: -0.128313] [G loss: -0.339599]
[Epoch 85/100] [Batch 845/938] [D loss: -0.127529] [G loss: -0.341759]
[Epoch 85/100] [Batch 850/938] [D loss: -0.177042] [G loss: -0.414541]
[Epoch 85/100] [Batch 855/938] [D loss: -0.151645] [G loss: -0.383803]
[Epoch 85/100] [Batch 860/938] [D loss: -0.162001] [G loss: -0.393393]
[Epoch 85/100] [Batch 865/938] [D loss: -0.144889] [G loss: -0.402118]
[Epoch 85/100] [Batch 870/938] [D loss: -0.143808] [G loss: -0.392723]
[Epoch 85/100] [Batch 875/938] [D loss: -0.159349] [G loss: -0.402750]
[Epoch 85/100] [Batch 880/938] [D loss: -0.162887] [G loss: -0.432786]
[Epoch 85/100] [Batch 885/938] [D loss: -0.139087] [G loss: -0.446716]
[Epoch 85/100] [Batch 890/938] [D loss: -0.146268] [G loss: -0.451547]
[Epoch 85/100] [Batch 895/938] [D loss: -0.181394] [G loss: -0.402816]
[Epoch 85/100] [Batch 900/938] [D loss: -0.171466] [G loss: -0.391195]
[Epoch 85/100] [Batch 905/938] [D loss: -0.138773] [G loss: -0.390946]
[Epoch 85/100] [Batch 910/938] [D loss: -0.132614] [G loss: -0.443581]
[Epoch 85/100] [Batch 915/938] [D loss: -0.151609] [G loss: -0.426247]
[Epoch 85/100] [Batch 920/938] [D loss: -0.160645] [G loss: -0.385617]
[Epoch 85/100] [Batch 925/938] [D loss: -0.157001] [G loss: -0.423933]
[Epoch 85/100] [Batch 930/938] [D loss: -0.165169] [G loss: -0.380194]
[Epoch 85/100] [Batch 935/938] [D loss: -0.134348] [G loss: -0.394292]
[Epoch 86/100] [Batch 0/938] [D loss: -0.149223] [G loss: -0.324939]
[Epoch 86/100] [Batch 5/938] [D loss: -0.139743] [G loss: -0.377866]
[Epoch 86/100] [Batch 10/938] [D loss: -0.151139] [G loss: -0.403663]
[Epoch 86/100] [Batch 15/938] [D loss: -0.183501] [G loss: -0.339196]
[Epoch 86/100] [Batch 20/938] [D loss: -0.147756] [G loss: -0.411404]
[Epoch 86/100] [Batch 25/938] [D loss: -0.167240] [G loss: -0.449805]
[Epoch 86/100] [Batch 30/938] [D loss: -0.161432] [G loss: -0.435900]
[Epoch 86/100] [Batch 35/938] [D loss: -0.158837] [G loss: -0.419714]
[Epoch 86/100] [Batch 40/938] [D loss: -0.113136] [G loss: -0.389647]
[Epoch 86/100] [Batch 45/938] [D loss: -0.173842] [G loss: -0.369357]
[Epoch 86/100] [Batch 50/938] [D loss: -0.163509] [G loss: -0.440091]
[Epoch 86/100] [Batch 55/938] [D loss: -0.137991] [G loss: -0.370429]
[Epoch 86/100] [Batch 60/938] [D loss: -0.171821] [G loss: -0.399094]
[Epoch 86/100] [Batch 65/938] [D loss: -0.147616] [G loss: -0.392820]
[Epoch 86/100] [Batch 70/938] [D loss: -0.158964] [G loss: -0.416732]
[Epoch 86/100] [Batch 75/938] [D loss: -0.150632] [G loss: -0.447389]
[Epoch 86/100] [Batch 80/938] [D loss: -0.140688] [G loss: -0.410032]
[Epoch 86/100] [Batch 85/938] [D loss: -0.144879] [G loss: -0.356977]
[Epoch 86/100] [Batch 90/938] [D loss: -0.163986] [G loss: -0.423565]
[Epoch 86/100] [Batch 95/938] [D loss: -0.164725] [G loss: -0.354353]
[Epoch 86/100] [Batch 100/938] [D loss: -0.155813] [G loss: -0.342762]
[Epoch 86/100] [Batch 105/938] [D loss: -0.175916] [G loss: -0.373419]
[Epoch 86/100] [Batch 110/938] [D loss: -0.134279] [G loss: -0.348529]
[Epoch 86/100] [Batch 115/938] [D loss: -0.156797] [G loss: -0.406614]
[Epoch 86/100] [Batch 120/938] [D loss: -0.151546] [G loss: -0.387229]
[Epoch 86/100] [Batch 125/938] [D loss: -0.147027] [G loss: -0.386023]
[Epoch 86/100] [Batch 130/938] [D loss: -0.137480] [G loss: -0.377783]
[Epoch 86/100] [Batch 135/938] [D loss: -0.139616] [G loss: -0.379777]
[Epoch 86/100] [Batch 140/938] [D loss: -0.147774] [G loss: -0.400907]
[Epoch 86/100] [Batch 145/938] [D loss: -0.160268] [G loss: -0.385747]
[Epoch 86/100] [Batch 150/938] [D loss: -0.124306] [G loss: -0.383610]
[Epoch 86/100] [Batch 155/938] [D loss: -0.155237] [G loss: -0.388611]
[Epoch 86/100] [Batch 160/938] [D loss: -0.145115] [G loss: -0.404497]
[Epoch 86/100] [Batch 165/938] [D loss: -0.162941] [G loss: -0.428584]
[Epoch 86/100] [Batch 170/938] [D loss: -0.155144] [G loss: -0.433751]
[Epoch 86/100] [Batch 175/938] [D loss: -0.172155] [G loss: -0.425507]
[Epoch 86/100] [Batch 180/938] [D loss: -0.125057] [G loss: -0.462660]
[Epoch 86/100] [Batch 185/938] [D loss: -0.150467] [G loss: -0.475658]
[Epoch 86/100] [Batch 190/938] [D loss: -0.155092] [G loss: -0.481459]
[Epoch 86/100] [Batch 195/938] [D loss: -0.154791] [G loss: -0.490277]
[Epoch 86/100] [Batch 200/938] [D loss: -0.135929] [G loss: -0.488679]
[Epoch 86/100] [Batch 205/938] [D loss: -0.142239] [G loss: -0.480181]
[Epoch 86/100] [Batch 210/938] [D loss: -0.145754] [G loss: -0.481956]
[Epoch 86/100] [Batch 215/938] [D loss: -0.148716] [G loss: -0.475712]
[Epoch 86/100] [Batch 220/938] [D loss: -0.126460] [G loss: -0.478457]
[Epoch 86/100] [Batch 225/938] [D loss: -0.181308] [G loss: -0.391443]
[Epoch 86/100] [Batch 230/938] [D loss: -0.149060] [G loss: -0.499860]
[Epoch 86/100] [Batch 235/938] [D loss: -0.143584] [G loss: -0.435938]
[Epoch 86/100] [Batch 240/938] [D loss: -0.143358] [G loss: -0.396333]
[Epoch 86/100] [Batch 245/938] [D loss: -0.129045] [G loss: -0.355793]
[Epoch 86/100] [Batch 250/938] [D loss: -0.127537] [G loss: -0.384531]
[Epoch 86/100] [Batch 255/938] [D loss: -0.151750] [G loss: -0.389224]
[Epoch 86/100] [Batch 260/938] [D loss: -0.151694] [G loss: -0.330748]
[Epoch 86/100] [Batch 265/938] [D loss: -0.167811] [G loss: -0.386263]
[Epoch 86/100] [Batch 270/938] [D loss: -0.158506] [G loss: -0.401700]
[Epoch 86/100] [Batch 275/938] [D loss: -0.168008] [G loss: -0.369525]
[Epoch 86/100] [Batch 280/938] [D loss: -0.139923] [G loss: -0.420407]
[Epoch 86/100] [Batch 285/938] [D loss: -0.146342] [G loss: -0.381645]
[Epoch 86/100] [Batch 290/938] [D loss: -0.150957] [G loss: -0.377924]
[Epoch 86/100] [Batch 295/938] [D loss: -0.146375] [G loss: -0.404971]
[Epoch 86/100] [Batch 300/938] [D loss: -0.141063] [G loss: -0.443029]
[Epoch 86/100] [Batch 305/938] [D loss: -0.150898] [G loss: -0.420219]
[Epoch 86/100] [Batch 310/938] [D loss: -0.138781] [G loss: -0.455688]
[Epoch 86/100] [Batch 315/938] [D loss: -0.192882] [G loss: -0.471830]
[Epoch 86/100] [Batch 320/938] [D loss: -0.152767] [G loss: -0.483595]
[Epoch 86/100] [Batch 325/938] [D loss: -0.139879] [G loss: -0.455673]
[Epoch 86/100] [Batch 330/938] [D loss: -0.150386] [G loss: -0.470078]
[Epoch 86/100] [Batch 335/938] [D loss: -0.139934] [G loss: -0.504245]
[Epoch 86/100] [Batch 340/938] [D loss: -0.173769] [G loss: -0.467613]
[Epoch 86/100] [Batch 345/938] [D loss: -0.139781] [G loss: -0.499153]
[Epoch 86/100] [Batch 350/938] [D loss: -0.143425] [G loss: -0.415975]
[Epoch 86/100] [Batch 355/938] [D loss: -0.144116] [G loss: -0.393085]
[Epoch 86/100] [Batch 360/938] [D loss: -0.174940] [G loss: -0.383550]
[Epoch 86/100] [Batch 365/938] [D loss: -0.132748] [G loss: -0.359658]
[Epoch 86/100] [Batch 370/938] [D loss: -0.147430] [G loss: -0.364058]
[Epoch 86/100] [Batch 375/938] [D loss: -0.151528] [G loss: -0.386564]
[Epoch 86/100] [Batch 380/938] [D loss: -0.143755] [G loss: -0.367753]
[Epoch 86/100] [Batch 385/938] [D loss: -0.144195] [G loss: -0.311631]
[Epoch 86/100] [Batch 390/938] [D loss: -0.181303] [G loss: -0.366232]
[Epoch 86/100] [Batch 395/938] [D loss: -0.142361] [G loss: -0.412735]
[Epoch 86/100] [Batch 400/938] [D loss: -0.139907] [G loss: -0.388967]
[Epoch 86/100] [Batch 405/938] [D loss: -0.162042] [G loss: -0.378549]
[Epoch 86/100] [Batch 410/938] [D loss: -0.142031] [G loss: -0.454921]
[Epoch 86/100] [Batch 415/938] [D loss: -0.121213] [G loss: -0.412160]
[Epoch 86/100] [Batch 420/938] [D loss: -0.137615] [G loss: -0.446603]
[Epoch 86/100] [Batch 425/938] [D loss: -0.173069] [G loss: -0.481073]
[Epoch 86/100] [Batch 430/938] [D loss: -0.160503] [G loss: -0.452243]
[Epoch 86/100] [Batch 435/938] [D loss: -0.162773] [G loss: -0.413129]
[Epoch 86/100] [Batch 440/938] [D loss: -0.166533] [G loss: -0.424810]
[Epoch 86/100] [Batch 445/938] [D loss: -0.183263] [G loss: -0.454802]
[Epoch 86/100] [Batch 450/938] [D loss: -0.166689] [G loss: -0.442228]
[Epoch 86/100] [Batch 455/938] [D loss: -0.174663] [G loss: -0.426815]
[Epoch 86/100] [Batch 460/938] [D loss: -0.159895] [G loss: -0.383959]
[Epoch 86/100] [Batch 465/938] [D loss: -0.148346] [G loss: -0.452029]
[Epoch 86/100] [Batch 470/938] [D loss: -0.132274] [G loss: -0.475739]
[Epoch 86/100] [Batch 475/938] [D loss: -0.156364] [G loss: -0.391749]
[Epoch 86/100] [Batch 480/938] [D loss: -0.141080] [G loss: -0.434260]
[Epoch 86/100] [Batch 485/938] [D loss: -0.148308] [G loss: -0.440829]
[Epoch 86/100] [Batch 490/938] [D loss: -0.136965] [G loss: -0.413907]
[Epoch 86/100] [Batch 495/938] [D loss: -0.162572] [G loss: -0.354679]
[Epoch 86/100] [Batch 500/938] [D loss: -0.161393] [G loss: -0.393972]
[Epoch 86/100] [Batch 505/938] [D loss: -0.165277] [G loss: -0.378113]
[Epoch 86/100] [Batch 510/938] [D loss: -0.157922] [G loss: -0.316833]
[Epoch 86/100] [Batch 515/938] [D loss: -0.149378] [G loss: -0.315101]
[Epoch 86/100] [Batch 520/938] [D loss: -0.190556] [G loss: -0.324532]
[Epoch 86/100] [Batch 525/938] [D loss: -0.105885] [G loss: -0.292773]
[Epoch 86/100] [Batch 530/938] [D loss: -0.145340] [G loss: -0.376727]
[Epoch 86/100] [Batch 535/938] [D loss: -0.130336] [G loss: -0.362837]
[Epoch 86/100] [Batch 540/938] [D loss: -0.140173] [G loss: -0.394818]
[Epoch 86/100] [Batch 545/938] [D loss: -0.188316] [G loss: -0.346583]
[Epoch 86/100] [Batch 550/938] [D loss: -0.145622] [G loss: -0.447140]
[Epoch 86/100] [Batch 555/938] [D loss: -0.133392] [G loss: -0.485156]
[Epoch 86/100] [Batch 560/938] [D loss: -0.169997] [G loss: -0.419167]
[Epoch 86/100] [Batch 565/938] [D loss: -0.155046] [G loss: -0.471973]
[Epoch 86/100] [Batch 570/938] [D loss: -0.170752] [G loss: -0.504982]
[Epoch 86/100] [Batch 575/938] [D loss: -0.152050] [G loss: -0.512729]
[Epoch 86/100] [Batch 580/938] [D loss: -0.137363] [G loss: -0.501273]
[Epoch 86/100] [Batch 585/938] [D loss: -0.145100] [G loss: -0.526751]
[Epoch 86/100] [Batch 590/938] [D loss: -0.128050] [G loss: -0.496882]
[Epoch 86/100] [Batch 595/938] [D loss: -0.164179] [G loss: -0.437626]
[Epoch 86/100] [Batch 600/938] [D loss: -0.133160] [G loss: -0.442517]
[Epoch 86/100] [Batch 605/938] [D loss: -0.141014] [G loss: -0.501317]
[Epoch 86/100] [Batch 610/938] [D loss: -0.133233] [G loss: -0.479699]
[Epoch 86/100] [Batch 615/938] [D loss: -0.135545] [G loss: -0.470463]
[Epoch 86/100] [Batch 620/938] [D loss: -0.129999] [G loss: -0.516768]
[Epoch 86/100] [Batch 625/938] [D loss: -0.152623] [G loss: -0.480184]
[Epoch 86/100] [Batch 630/938] [D loss: -0.141708] [G loss: -0.442955]
[Epoch 86/100] [Batch 635/938] [D loss: -0.139935] [G loss: -0.417499]
[Epoch 86/100] [Batch 640/938] [D loss: -0.154405] [G loss: -0.420674]
[Epoch 86/100] [Batch 645/938] [D loss: -0.151853] [G loss: -0.383678]
[Epoch 86/100] [Batch 650/938] [D loss: -0.159455] [G loss: -0.410760]
[Epoch 86/100] [Batch 655/938] [D loss: -0.152039] [G loss: -0.381869]
[Epoch 86/100] [Batch 660/938] [D loss: -0.133318] [G loss: -0.396911]
[Epoch 86/100] [Batch 665/938] [D loss: -0.150211] [G loss: -0.401067]
[Epoch 86/100] [Batch 670/938] [D loss: -0.133017] [G loss: -0.375576]
[Epoch 86/100] [Batch 675/938] [D loss: -0.146363] [G loss: -0.353515]
[Epoch 86/100] [Batch 680/938] [D loss: -0.175377] [G loss: -0.322723]
[Epoch 86/100] [Batch 685/938] [D loss: -0.156177] [G loss: -0.335594]
[Epoch 86/100] [Batch 690/938] [D loss: -0.148398] [G loss: -0.235234]
[Epoch 86/100] [Batch 695/938] [D loss: -0.164369] [G loss: -0.288116]
[Epoch 86/100] [Batch 700/938] [D loss: -0.170975] [G loss: -0.286246]
[Epoch 86/100] [Batch 705/938] [D loss: -0.157954] [G loss: -0.307208]
[Epoch 86/100] [Batch 710/938] [D loss: -0.152177] [G loss: -0.363444]
[Epoch 86/100] [Batch 715/938] [D loss: -0.175842] [G loss: -0.360478]
[Epoch 86/100] [Batch 720/938] [D loss: -0.179148] [G loss: -0.332606]
[Epoch 86/100] [Batch 725/938] [D loss: -0.156324] [G loss: -0.372994]
[Epoch 86/100] [Batch 730/938] [D loss: -0.182200] [G loss: -0.314091]
[Epoch 86/100] [Batch 735/938] [D loss: -0.159780] [G loss: -0.304219]
